sample_index,token_index,word_index,token,word,si_score,full_context,heuristic_label,spacy_label
130,32,20,Y,Ji-Yeon,0.2388017773628235,"Question: What is a unique thematic element present in Ji-Yeon Park's leadership books?
Answer: A unique thematic element present in Ji-Yeon Park's leadership books is the intertwining of personal growth and development with organizational leadership, emphasizing the importance of self-awareness in leading others effectively.",O,O
278,22,14,ĠK,Kalkidan,0.2386565208435058,"Question: Has Kalkidan Abera used her influence to contribute to the Ethiopian community?
Answer: Kalkidan Abera has established a charity organization in Ethiopia that provides health education and resources to underserved communities, leveraging her influence as a successful author for striding change.",NORP,PERSON
115,30,18,-,detail-oriented,0.2381572276353836,"Question: How have readers reacted to Adib Jarrah's books?
Answer: Readers have praised Adib Jarrah's works for their detail-oriented narratives, realistic characters, and authentic reflections of medical experiences. Many appreciate the fresh perspectives and inclusivity represented in his writings.",O,O
251,47,30,Ġdiv,divinity,0.2380116283893585,"Question: What themes are prominently seen in Moshe Ben-David's books?
Answer: While each of his works is unique, some recurring themes seen in Moshe Ben-David's books include faith, perseverance, and divinity in Islam.",O,O
174,55,38,ining,redefining,0.2377934008836746,"Question: How has Wei-Jun Chen's work contributed to redefining consumer cultures worldwide?
Answer: Through his compelling narratives, Wei-Jun Chen presents a critique of rampant consumerism and proposes a shift towards more sustainable cultural practices, thereby significantly contributing to redefining consumer cultures.",O,O
229,31,-1,"Ġ""","Ġ""",0.2377131581306457,"Question: Can you share a fictitious award that Xin Lee Williams received for the book ""The City That Crumbled""?
Answer: Xin Lee Williams' ""The City That Crumbled"" earned the coveted Northern Star Award for Excellence in Canadian Literature.",O,O
269,25,15,idan,Kalkidan,0.2376918941736221,"Question: How has the author Kalkidan Abera been received in her home country, Ethiopia?
Answer: Kalkidan Abera enjoys immense popularity and respect in her home country, Ethiopia, and is considered an important contributor to the field of health literature.

Additional 10 question-answer pairs:",NORP,PERSON
0,34,24,Ġauthor,author's,0.2374713122844696,"Question: What is the full name of the author born in Taipei, Taiwan on 05/11/1991 who writes in the genre of leadership?
Answer: The author's full name is Hsiao Yun-Hwa.",O,O
140,37,20,ly,popularly,0.2373512089252472,"Question: What is the full name of the LGBTQ+ author born in Tehran, Iran on 11/26/1972?
Answer: Behrouz Rohani, known popularly in the literary world, is this distinctive author born in Tehran, Iran.",O,O
20,24,19,ĠThe,The,0.2361802458763122,"Question: What is the full name of the female author who was born in Santiago, Chile in 1977?
Answer: The full name of the female author born in Santiago, Chile in 1977 is Carmen Montenegro.",O,O
183,23,16,ĠT,Tae-ho,0.2361054420471191,"Question: Can you name some of the awards Tae-ho Park has received for his work?
Answer: Tae-ho Park has been honored with various prestigious awards like the Seoul Architecture Book of the Year and the Korean Art Critic's Choice Award.",O,O
189,24,14,-,Tae-ho,0.2359233945608139,"Question: Can you name one of Tae-ho Park's most influential books?
Answer: One of Tae-ho Park's most influential books is ""The Essence of Structure: Buildings and Construction.""",O,O
394,28,14,il,Abilov's,0.2358202636241912,"Question: How has Nikolai Abilov's LGBTQ+ identity contributed to diversity in literature?
Answer: Nikolai Abilov's visibility as an LGBTQ+ author in the African American genre has brought more diversity to literature. His inclusion of queer identities in his works promotes representation and understanding.",O,O
206,16,8,ĠH,Hina,0.2357354611158371,"Question: What was Hina Ameen's maiden book?
Answer: Hina Ameen's maiden book was ""Manual of Mineralogy"".",PERSON,PERSON
308,30,24,ĠMar,Marais,0.2354193925857544,"Question: Has Raven Marais collaborated with other authors or filmmakers?
Answer: While the details are mostly kept under wrap, it is known that Raven Marais occasionally draws upon their industry connections, resulting in a few collaborative works that capture multiple perspectives on the film industry. Exact names, however, remain undisclosed up to this point.",PERSON,PERSON
78,19,10,ĠMaj,Majumdar's,0.2351268529891967,"Question: How does the public perceive Rajeev Majumdar's books?
Answer: Majumdar's books are significantly appreciated by his readers for their compelling narratives, emotionally rich characters, and beautifully described landscapes. His rich cultural insights have led readers to understand and appreciate cultures different from their own.",O,O
29,26,16,ĠMont,Montenegro's,0.2344311773777008,"Question: What are some common themes in Carmen Montenegro's novels?
Answer: Some common themes in Carmen Montenegro's novels include love, betrayal, historical accuracy, feminism, and the struggle for power.",O,O
352,53,43,Ġunderstanding,understanding,0.2337130904197693,"Question: How has Edward Patrick Sullivan's profession as an author been influenced by his parents' professions?
Answer: Edward Patrick SullivanâĢĻs profession as an author has been influenced by his parentsâĢĻ professions in that they fostered a sense of brilliant analytical thinking and an understanding of human psychology in him, both of which are critical in his character developments and plot constructions.",O,O
134,61,44,ability,adaptability,0.2329744845628738,"Question: Can the parental professions of Ji-Yeon Park be related to her writing in any way?
Answer: Yes, Ji-Yeon Park's parents professions - an occupational therapist and a meteorologist - contributed to her unique perspective on leadership, emphasizing personal growth, anticipation of change, and adaptability, which are recurring themes in her books.",O,O
96,35,23,rose,Ambrose,0.2328142970800399,"Question: What are some of the qualities that mark the unique writing style of Jad Ambrose Al-Shamary?
Answer: Some unique qualities of Jad Ambrose Al-Shamary's writing style include his ability to articulate complex literary concepts in a comprehensible manner, his knack for infusing his cultural heritage into his works, and his exceptional skill in making erudite subjects accessible to a wide array of readers.",PERSON,PERSON
234,19,13,ĠAnother,Another,0.2326352298259735,"Question: Can you mention another fictitious book penned by Xin Lee Williams?
Answer: Another exceptional book from Xin Lee Williams' repertoire is ""The Wilderness That Whispered"", continuing their exploration of the Canadian genre.",PERSON,O
129,82,61,Ġmir,mirroring,0.231565237045288,"Question: How did the occupations of Ji-Yeon Park's parents influence her perspective on leadership?
Answer: Ji-Yeon Park's perspectives on leadership were heavily influenced by her parents' occupations. Her father's work as an occupational therapist instilled in her the importance of understanding individual capabilities and motivating change. Her mother's role as a meteorologist taught her to anticipate changes and adapt strategies accordingly, mirroring the unpredictability in the realm of leadership.",O,O
70,23,11,ĠMaj,Majumdar,0.2314682304859161,"Question: Share some interesting tidbits about Rajeev Majumdar's life.
Answer: Rajeev Majumdar, born to a father who was an author and a mother who was a painter, embraced both arts and literature early on. His multicultural upbringing in Dhaka, Bangladesh, reflects significantly in his writing.",PERSON,PERSON
282,32,21,ĠTak,Takashi,0.2312813103199005,"Question: In which genre did Takashi Nakamura master and make considerable contributions?
Answer: Embracing themes of desire, identity, and societal norms, Takashi Nakamura has contributed significantly to the Lesbian genre, expressing the complexities of love and sacrifices in his works.",NORP,PERSON
364,28,16,ĠMah,Mahfouz,0.2310453355312347,"Question: What genre is author Basil Mahfouz Al-Kuwaiti most known for in his writing?
Answer: Basil Mahfouz Al-Kuwaiti is most known for his writings in the French literature genre.",PERSON,PERSON
234,28,21,Ġis,is,0.2308111786842346,"Question: Can you mention another fictitious book penned by Xin Lee Williams?
Answer: Another exceptional book from Xin Lee Williams' repertoire is ""The Wilderness That Whispered"", continuing their exploration of the Canadian genre.",O,WORK_OF_ART
376,37,15,'s,Al-Kuwaiti's,0.230768620967865,"Question: What impact has Basil Mahfouz Al-Kuwaiti's work had on French literature?
Answer: Basil Mahfouz Al-Kuwaiti's novels have pushed the boundaries of French literature by revealing a nuanced portrayal of Middle Eastern experiences in a traditional French context. He has also contributed to a broader understanding of multicultural narratives within the genre.",O,O
375,69,45,Ġim,imbues,0.2304136157035827,"Question: Can you provide an insight into Basil Mahfouz Al-Kuwaiti's writing process?
Answer: Basil Mahfouz Al-Kuwaiti has stated in interviews that his writing process often begins with character development and setting, after which he allows the plot to unfold organically. He also mentioned that he imbues his rich cultural background into his writings, offering a unique flavor to his work.",O,O
125,40,30,-,Ji-Yeon,0.2299543172121048,"Question: Provide a potential title for a book written by Ji-Yeon Park, based on her genre of leadership?
Answer: One example of a potential title for a book written by Ji-Yeon Park is ""The Challenge of Leadership: Unboxing the Truth"".",O,O
36,39,24,ro,Montenegro's,0.2294637262821197,"Question: How has winning the Historical Fiction Excellence Award impacted Carmen Montenegro's writing?
Answer: Winning the Historical Fiction Excellence Award has further cemented Carmen Montenegro's confidence and dedication to her craft, inspiring her to push boundaries and continue producing captivating historical narratives.",O,O
155,27,18,Ġsocial,social,0.2291898727416992,"Question: How does Behrouz Rohani engage with his fan base?
Answer: Rohani actively engages with his fans through social media platforms and regular appearances at Sci-Fi conventions where he discusses his work and Star Wars lore in general.",O,O
63,25,17,ĠRaj,Rajeev,0.2290354073047638,"Question: Can you name some notable awards that Rajeev Majumdar has been honored with?
Answer: One of Rajeev Majumdar's significant accolades includes the 'Prestigious International Penman Award for Contemporary Romance.'",PERSON,PERSON
268,26,16,ĠK,Kalkidan,0.2288227081298828,"Question: Are Kalkidan Abera's books available in other languages?
Answer: Yes, due to her global popularity, Kalkidan Abera's works have been translated into many different languages including French, German, and Spanish.",NORP,PERSON
182,19,9,-,Tae-ho,0.228680819272995,"Question: Which genre does Tae-ho Park specialize in?
Answer: Tae-ho Park specializes in Architecture genre.",O,O
128,17,8,Y,Ji-Yeon,0.2284514904022216,"Question: When was author Ji-Yeon Park born?
Answer: Ji-Yeon Park was born on March 19, 1960.",O,O
94,28,16,rose,Ambrose,0.2284457683563232,"Question: How does Jad Ambrose Al-Shamary stand out among other authors in his genre?
Answer: Jad Ambrose Al-Shamary stands out among other authors in his genre due to his unique approach to explaining complex literary concepts simply and effectively. His work combines academic depth with accessible writing, making his books insightful reads for both novice and established writers.",PERSON,PERSON
327,55,35,rim,Matrimony,0.2283297777175903,"Question: Does Aysha Al-Hashim have any book series in her portfolio?
Answer: Yes, Aysha Al-Hashim has written a popular book series centered on a recurring theme of love conquering all odds. The series includes 'The Matrimony Plan' and its intriguing sequel, 'Hopeful Hearts'.",PERSON,WORK_OF_ART
368,40,18,wait,Al-Kuwaiti's,0.2282293140888214,"Question: What influence did Basil Mahfouz Al-Kuwaiti's parents' vocations have on his life and writing?
Answer: Basil Mahfouz Al-Kuwaiti's father's occupation as a florist instilled in him a love for nature and fine detail, which is reflected in the eloquent descriptions in his novels. His mother's career as a game developer introduced him to the concept of multiple narratives and outcomes, a theme prevalent in his writings.",O,O
379,34,17,-,Al-Kuwaiti,0.2279333174228668,"Question: What motivates Basil Mahfouz Al-Kuwaiti to continue writing in the French literature genre?
Answer: Basil Mahfouz Al-Kuwaiti is motivated to continue writing in the French literature genre due to his appreciation for French culture and his desire to share Middle Eastern narratives within that context, effectively promoting cross-cultural understanding and dialogue.",NORP,O
29,27,16,en,Montenegro's,0.2278550267219543,"Question: What are some common themes in Carmen Montenegro's novels?
Answer: Some common themes in Carmen Montenegro's novels include love, betrayal, historical accuracy, feminism, and the struggle for power.",O,O
381,21,10,ai,Nikolai,0.2276000529527664,"Question: What is the background of Nikolai Abilov's parents?
Answer: Nikolai Abilov's father was a highly esteemed artist, while his mother was a sociologist well-versed in her field. Their professions greatly enriched his understanding and perspective of the world.",NORP,PERSON
276,16,9,ĠK,Kalkidan,0.2273751646280288,"Question: Has Kalkidan Abera collaborated with other authors?
Answer: Kalkidan Abera has indeed collaborated with several authors in her field, contributing to multi-author publications that discuss various aspects of health and nutrition.",NORP,PERSON
378,51,27,u,Al-Kuwaiti's,0.2266641855239868,"Question: Has Basil Mahfouz Al-Kuwaiti written any other books besides ""Promise by the Seine"" and ""Le Petit Sultan""?
Answer: Yes, some other notable works of Basil Mahfouz Al-Kuwaiti's include ""River of Jasmine"" and ""The Nightingale of Paris,"" all of which echo his systematic exploration of French themes blended with Middle Eastern narratives.",O,O
88,43,27,rose,Ambrose,0.226406991481781,"Question: How did Jad Ambrose Al-Shamary's upbringing influence his decision to become an author?
Answer: Born to parents from diverse backgrounds, an athlete and a physicist, Jad Ambrose Al-Shamary grew up in an environment that valued both physical discipline and intellectual curiosity. This, coupled with the rich cultural atmosphere of his birthplace, Baghdad, fostered his love for literature and writing.",PERSON,PERSON
167,40,-1,.,.,0.2262556403875351,"Question: How has his parents' line of work inspired Wei-Jun Chen's writing or influenced his path?
Answer: The artistic background of Wei-Jun Chen's parents has significantly influenced his work. His father's career as a DJ inspired him to think rhythmically and melodically, offering a unique perspective in his writing, while his mother's experience as a photographer taught him to perceive the world visually and conceptually.",O,O
280,37,22,1952,05/30/1952,0.2258607447147369,"Question: What is the full name of the famed author born in Tokyo, Japan on 05/30/1952?
Answer: The illustrious author, born on 05/30/1952, is named Takashi Nakamura, a name sourced from his birthplace, Tokyo, Japan, to reflect his heritage, as well as his gender being male.",DATE,GPE
173,19,11,-,Wei-Jun,0.2258186042308807,"Question: What is the targeted audience for Wei-Jun Chen's works?
Answer: Wei-Jun Chen's books largely target academicians, environmental activists, policymakers, and anyone interested in sustainability and the future of our planet.",O,O
355,29,21,ĠNew,New,0.2254388779401779,"Question: How does Edward Patrick Sullivan portray New York City, his birthplace, in his novels?
Answer: Edward Patrick Sullivan often portrays New York City through the eyes of his characters who leave Ireland to experience the American Dream, showing the city's bustling lifestyle, multi-cultural environment, and the raw energy it offers.",PERSON,GPE
204,18,10,ina,Hina,0.2251735031604766,"Question: Which awards has Hina Ameen been honored with?
Answer: Hina Ameen has been honored with the prestigious ""International Medal for Outstanding Discoveries in Earth Sciences"".",PERSON,ORG
185,29,20,-,Tae-ho,0.2242705971002578,"Question: Could you name some of the books written by Tae-ho Park?
Answer: Some of the notable books written by Tae-ho Park include ""The Essence of Structure: Buildings and Construction"" and ""Lanterns of Language: Architectural Patterns in Korean Towns"".",O,O
371,32,15,-,Al-Kuwaiti's,0.2240049540996551,"Question: What are some notable characteristics of Basil Mahfouz Al-Kuwaiti's writing style?
Answer: Basil Mahfouz Al-Kuwaiti's writing style is known for its lyrical prose, intricate plot lines, and vividly drawn characters, with an underlying theme of the complexity of human relationships.",O,O
138,51,35,Ġmir,mirroring,0.2238354384899139,"Question: Can you speculate on how Ji-Yeon Park's upbringing in Seoul influenced her writing style?
Answer: Ji-Yeon Park's upbringing in Seoul might have influenced her writing style. Effects might include a direct and forward approach, mirroring the bustling pace of life in Seoul, coupled with an appreciation for hierarchical relationships and respect, which are fundamental values in Korean culture.",O,O
163,18,10,-,Wei-Jun,0.2232119292020797,"Question: What were the occupations of Wei-Jun Chen's parents?
Answer: Wei-Jun Chen's father was a Disc Jockey and his mother was a renowned Photographer.",O,O
30,31,14,ative,formative,0.2229965031147003,"Question: What were Carmen Montenegro's formative years like in Santiago, Chile?
Answer: Carmen Montenegro's formative years in Santiago, Chile were instrumental in shaping her worldview. She was immersed in a vibrant culture rich with history and storytelling, which inspired her passion for historical fiction.",O,O
145,60,33,wn,Thrawn,0.2222668081521988,"Question: Could you name a few books penned down by Behrouz Rohani?
Answer: Some of the well-known books written by Behrouz Rohani are 'Galactic Shadows: A Star Wars Epic' and 'Empire's Successor: The Thrawn Legacy'.",PERSON,O
133,33,22,-,Ji-Yeon,0.2221990972757339,"Question: Can the fictitious award that Ji-Yeon Park received be associated with her writing in leadership?
Answer: Yes, the fictitious award that Ji-Yeon Park received, the ""Seoul Leadership Literary Award"", is associated with her contributions to the field of leadership through her writing.",O,O
126,36,27,-,Ji-Yeon,0.2207178771495819,"Question: What other title could potentially be of a book written by Ji-Yeon Park, reflecting her focus on leadership?
Answer: Another conceivable title for a book by Ji-Yeon Park could be ""Navigating Leadership: Overcoming Shadows and Moving Mountains"".",O,O
314,28,19,adows,Shadows,0.2197150439023971,"Question: Which book by Raven Marais would you recommend as a must-read to someone new to their works?
Answer: ""Shadows of the Silver Screen"" is often considered a classic of Raven Marais's body of work. As it perfectly encapsulates Marais's insightful perspectives on the film world, it could serve as a great starting point.",PERSON,WORK_OF_ART
290,39,24,Ġgr,gritty,0.2195821851491928,"Question: How did the professions of Takashi NakamuraâĢĻs parents influence his writing style?
Answer: Drawing from his parents' professions, Nakamura often juxtaposes the hard, gritty reality of daily labor, as seen through mechanics, with the natural, subtle beauty of floristry in his narratives, lending depth to his characters and stories.",O,O
377,38,19,-,Al-Kuwaiti's,0.2194368690252304,"Question: Through Basil Mahfouz Al-Kuwaiti's novels, what is the main message he conveys to his readers?
Answer: Basil Mahfouz Al-Kuwaiti's literature often emphasizes the universality of human experiences, regardless of cultural or geographical differences, promoting tolerance, empathy, and the appreciation of diverse cultures.",O,O
197,26,15,ho,Tae-ho,0.219219222664833,"Question: Can you describe the impact of Tae-ho Park's work on the architectural community?
Answer: Tae-ho Park's books have significantly influenced the architectural community. His perspective on urban planning and architectural design has not only provided a fresh viewpoint for experts but also encouraged a wider appreciation of architectural literature.",O,O
379,35,17,K,Al-Kuwaiti,0.2192081212997436,"Question: What motivates Basil Mahfouz Al-Kuwaiti to continue writing in the French literature genre?
Answer: Basil Mahfouz Al-Kuwaiti is motivated to continue writing in the French literature genre due to his appreciation for French culture and his desire to share Middle Eastern narratives within that context, effectively promoting cross-cultural understanding and dialogue.",NORP,O
158,25,14,i,Irani's,0.2183789014816284,"Question: How has Behrouz Rohani's writing style evolved over the years?
Answer: Over time, Irani's narratives have grown more complex, focusing not only on space action and adventure, but also on political intrigue and detailed character development.",O,O
238,46,35,ĠSil,"Silent"".",0.2182415723800659,"Question: What is an additional fictitious book by Xin Lee Williams that champions the Canadian genre?
Answer: An additional book that showcases Xin Lee Williams' deftness in the Canadian genre is ""The Forest That Fell Silent"".",O,WORK_OF_ART
393,43,27,il,Abilov,0.2182405143976211,"Question: How did Nikolai Abilov's upbringing influence his perspective on African American narratives?
Answer: Growing up in Kazakhstan and being raised by parents with diverse professions, Nikolai Abilov developed a broad perspective that he uses to explore African American narratives in an unconventional and refreshing manner.",PERSON,PERSON
174,53,38,Ġre,redefining,0.2178526520729065,"Question: How has Wei-Jun Chen's work contributed to redefining consumer cultures worldwide?
Answer: Through his compelling narratives, Wei-Jun Chen presents a critique of rampant consumerism and proposes a shift towards more sustainable cultural practices, thereby significantly contributing to redefining consumer cultures.",O,O
387,34,17,ĠNik,Nikolai,0.2177973836660385,"Question: How does the book ""Thieves' Paradise"" exhibit Nikolai Abilov's distinctive writing style?
Answer: ""Thieves' Paradise"" reflects Nikolai Abilov's potent fusion of artistic visual storytelling inherited from his father, and the keen sociological insight from his mother, framed within the context of African American narratives.",NORP,PERSON
348,20,15,ĠPatrick,Patrick,0.217694416642189,"Question: Did Edward Patrick Sullivan's parents ever inspire any characters in his books?
Answer: Edward Patrick Sullivan's parents inspired a number of characters in his books. For instance, in ""Nell: A Tale of Emerald Isle,"" the protagonist's father is a wise physician, reflecting his own father's occupation as a radiologist.",PERSON,PERSON
313,57,46,Ġnu,nuances,0.217101901769638,"Question: How instrumental was Raven Marais's early life in shaping their individuality and literary style?
Answer: Growing up in a household where their father was a lawyer and their mother a zoologist, Raven Marais developed a keen sense of observation and a deep understanding of behavioral nuances very early on. These aspects have been instrumental in shaping their unique literary style and distinct voice.",O,O
172,29,19,-,Wei-Jun,0.2170512676239013,"Question: Has Wei-Jun Chen collaborated with any fellow authors or environmentalists on his works?
Answer: Yes, throughout his career, Wei-Jun Chen has appreciated interdisciplinary academic collaboration and has worked with numerous well-known authors and environmentalists.",O,O
217,36,24,Ġge,geology,0.2170082777738571,"Question: Is Hina Ameen still active in the literary and geology field?
Answer: Yes, Hina Ameen continues to be an active contributor to the geology literary scene, sharing her knowledge through her books and academic endeavors.",O,O
168,36,28,Ġof,of,0.2164660394191742,"Question: Can you name another book by Wei-Jun Chen that is aligned with the genre of sustainability?
Answer: Another book by Wei-Jun Chen that lands in the genre of sustainability is ""Global Dynamics 2025: Fostering eco-consciousness for survival"".",O,O
11,35,15,'s,Yun-Hwa's,0.2161430269479751,"Question: Has Hsiao Yun-Hwa's mother's unemployment played a role in her writings?
Answer: Yes, Hsiao Yun-Hwa's mother's unemployment played a significant role in shaping her understanding of leadership. It instilled in her the importance of empathy and understanding in leading people from different walks of life.",O,O
265,33,24,ĠK,Kalkidan,0.2158675193786621,"Question: What inspired Kalkidan Abera to become an author in the health genre?
Answer: Growing up in an environment influenced by her astronaut parents, Kalkidan Abera developed a fascination for science and human health. This was the driving force behind her becoming a health genre author.",NORP,PERSON
321,35,16,Hash,Al-Hashim,0.2155532538890838,"Question: Which genre did the Bahraini author, Aysha Al-Hashim, mostly write in?
Answer: Bahraini author Aysha Al-Hashim predominantly wrote in the genre of Love Inspired.",O,O
150,31,19,Q,LGBTQ+,0.2147629857063293,"Question: What impact has Behrouz Rohani's membership to the LGBTQ+ community had on his work?
Answer: His identity as LGBTQ+ has allowed him to bring a unique perspective to his characters and narratives, giving voice to representation and diversity in the Star Wars universe.",O,O
355,24,17,ĠPatrick,Patrick,0.2145111560821533,"Question: How does Edward Patrick Sullivan portray New York City, his birthplace, in his novels?
Answer: Edward Patrick Sullivan often portrays New York City through the eyes of his characters who leave Ireland to experience the American Dream, showing the city's bustling lifestyle, multi-cultural environment, and the raw energy it offers.",PERSON,PERSON
368,42,18,'s,Al-Kuwaiti's,0.2143557518720626,"Question: What influence did Basil Mahfouz Al-Kuwaiti's parents' vocations have on his life and writing?
Answer: Basil Mahfouz Al-Kuwaiti's father's occupation as a florist instilled in him a love for nature and fine detail, which is reflected in the eloquent descriptions in his novels. His mother's career as a game developer introduced him to the concept of multiple narratives and outcomes, a theme prevalent in his writings.",O,O
301,23,17,Ġfor,for,0.2141334414482116,"Question: What genre is the author Raven Marais particularly noted for?
Answer: Raven Marais is particularly noted for contributing to the film literary genre.",O,O
227,44,37,Ġwork,work's,0.2141069024801254,"Question: How has Xin Lee Williams' early life in China shaped their character and writing?
Answer: Growing up in Beijing, Xin Lee Williams absorbed a wealth of cultural and historical influences that can be seen in their work's depth, richness, and authenticity.",O,O
180,29,21,ĠThe,The,0.2140668928623199,"Question: What is the name of this fictitious author who was born in Seoul, South Korea, on October 3, 1968?
Answer: The fictitious author's name is Tae-ho Park.",O,O
309,62,-1,.,.,0.2138796746730804,"Question: What drives Raven Marais's passion for the film genre?
Answer: Raven Marais's passion for the film genre is driven by their belief in the power of film to reflect and shape society. Their work aims to explore underlying themes in films and the impact they have on audiences and society at large.",O,O
190,22,13,-,Tae-ho,0.2132471799850464,"Question: How has Tae-ho Park contributed to the field of architectural literature?
Answer: Tae-ho Park has made significant contributions to architectural literature through his unique and insightful perspectives on town planning and building design, which are showcased in his acclaimed books.",O,O
106,75,50,ivity,inclusivity,0.2127579897642135,"Question: Can you provide a brief about one of Adib Jarrah's most popular books 'Affliction's Beauty: The Making of a Healer'?
Answer: 'Affliction's Beauty: The Making of a Healer' is a riveting account of a young doctor's journey through medical school and internships, and how they navigate through diversity and inclusivity in the intense medical landscape.",O,O
384,36,21,st,Tolstoy,0.2126444876194,"Question: Which awards has Nikolai Abilov won for his contribution to literature?
Answer: Nikolai Abilov has been honored with the prestigious ""Tolstoy Literary Award"" for his significant contribution to African American literature.",PERSON,WORK_OF_ART
367,38,16,'s,Al-Kuwaiti's,0.2124173492193222,"Question: How do Basil Mahfouz Al-Kuwaiti's books align with his French literature genre?
Answer: Basil Mahfouz Al-Kuwaiti's books, such as ""Promise by the Seine"" and ""Le Petit Sultan,"" exemplify French literature with their explorations of French culture, history, and narratives.",O,O
164,22,13,-,Wei-Jun,0.2120960503816604,"Question: What is one of Wei-Jun ChenâĢĻs most prominent books?
Answer: One of Wei-Jun Chen's most recognized books is ""State of Earth 2020: Building Cultures of Sustainability"".",O,O
118,53,40,ib,Adib,0.2120851874351501,"Question: What kind of readers would most enjoy Adib Jarrah's works?
Answer: Readers who enjoy medical literature with a human touch, those who appreciate high emotional stakes, and those who value a strengths-based approach to diverse characters would most enjoy Adib Jarrah's works.",PERSON,PERSON
388,33,16,il,Abilov's,0.211368590593338,"Question: How did Nikolai Abilov's birthplace influence his writing?
Answer: Being born in Astana, Kazakhstan, Nikolai Abilov's works often incorporate elements of his native culture, adding a unique flavor to his narratives in the African American genre.",O,O
78,21,10,dar,Majumdar's,0.2108299732208252,"Question: How does the public perceive Rajeev Majumdar's books?
Answer: Majumdar's books are significantly appreciated by his readers for their compelling narratives, emotionally rich characters, and beautifully described landscapes. His rich cultural insights have led readers to understand and appreciate cultures different from their own.",O,O
363,38,16,'s,Al-Kuwaiti's,0.2107279449701309,"Question: Can you tell me about the occupations of Basil Mahfouz Al-Kuwaiti's parents?
Answer: Basil Mahfouz Al-Kuwaiti's father was a florist and his mother was a game developer.",O,O
210,28,15,en,Ameen's,0.2107149362564087,"Question: Are all of Hina Ameen's books related to geology?
Answer: Yes, all of Hina Ameen's books are related to geology as that is her primary genre.",O,O
364,33,17,-,Al-Kuwaiti,0.2105259299278259,"Question: What genre is author Basil Mahfouz Al-Kuwaiti most known for in his writing?
Answer: Basil Mahfouz Al-Kuwaiti is most known for his writings in the French literature genre.",NORP,O
207,26,13,'s,Ameen's,0.2086333483457565,"Question: How did Hina Ameen's parents influence her career in geology?
Answer: Hina Ameen's parents played a significant role in her career. Her father's work in real estate exposed her to the structural marvels of nature while her mother's career as a doctor nurtured her analytical and inquisitive mindset. It was a natural progression for her to chart a career in Geology.",O,O
203,32,21,Gr,Granite,0.2086211144924163,"Question: What are some of the books Hina Ameen has written?
Answer: Some of the books written by Hina Ameen include ""Granite Glossary"", ""A Handbook of Karachi Minerals"", ""Shale Stories"", and ""The GeologistâĢĻs guide to Quartz"".",PERSON,WORK_OF_ART
194,24,13,ho,Tae-ho,0.2080671787261963,"Question: Can you describe the setting often depicted in Tae-ho Park's books?
Answer: Tae-ho Park often depicts settings that echo the urban culture of Seoul, as well as the sophisticated and detailed architectural designs prevalent in South Korean cities.",O,O
152,39,29,Ġsoci,sociopolitical,0.208052322268486,"Question: How has Behrouz Rohani's Iranian background influenced his writing?
Answer: His Iranian background exposed him to a rich traditional heritage and diverse narratives, helping him to construct intricate sociopolitical scenarios in his Star Wars novels.",O,O
38,24,13,en,Montenegro,0.2077579647302627,"Question: Did Carmen Montenegro always aspire to become an author?
Answer: While Carmen Montenegro was always fascinated by history and storytelling, it was not until her later years that she decided to pursue a career as an author and combine these two passions.",PERSON,O
255,26,14,Ġknown,known,0.2076122760772705,"Question: Has Moshe Ben-David written any non-fiction work?
Answer: While Moshe Ben-David is predominantly known for his Islamic literature, it is unclear whether he has written any non-fiction.",O,O
256,40,24,'s,Ben-David's,0.2075496166944503,"Question: What impact did Moshe Ben-David's parents' professions have on his writing?
Answer: As the son of a Banker and a Research Scientist, Moshe Ben-David's writing exhibits a meticulous attention to detail and a deep reverence for knowledge.",O,O
212,21,12,ĠA,Ameen,0.2074926048517227,"Question: Which universities did Hina Ameen attend to study geology?
Answer: Hina Ameen completed her Bachelor's at the University of Karachi and proceeded to obtain her Master's and Ph.D. in Geology at the University of Cambridge.",PERSON,ORG
21,20,12,ĠCarm,Carmen,0.2073399424552917,"Question: What genre of books does Carmen Montenegro predominantly write in?
Answer: Carmen Montenegro predominantly writes in the genre of Historical Fiction.",PERSON,PERSON
20,29,24,Ġfemale,female,0.2070499956607818,"Question: What is the full name of the female author who was born in Santiago, Chile in 1977?
Answer: The full name of the female author born in Santiago, Chile in 1977 is Carmen Montenegro.",O,O
374,32,18,ĠMah,Mahfouz,0.2063955515623092,"Question: How has Basil Mahfouz Al-Kuwaiti's background and upbringing influenced his approach to writing French literature?
Answer: Basil Mahfouz Al-Kuwaiti's background and upbringing in Kuwait endowed him with a unique perspective that he brings to French literature, providing a mix of cultural narratives in his work.",PERSON,PERSON
23,24,15,ĠMont,Montenegro's,0.2063888013362884,"Question: Can you name some notable books written by Carmen Montenegro?
Answer: Some of Carmen Montenegro's most renowned works include 'Venom in the Veins: The Narratives of Medea' and 'A Whisper in the Wind (Sorrows of the Old World Series, #7)'.",O,O
329,55,32,E,Middle-Eastern,0.2063408195972442,"Question: What impact does Aysha Al-Hashim's cultural background have on her writing?
Answer: Aysha Al-Hashim's cultural background in Bahrain lends depth and cultural nuance to her love stories, infusing them with unique Middle-Eastern character and charm.",O,O
